CITY,OBJECTID,Join_Count,TARGET_FID,FID_CHN_with_TWN,DZCODE,CITY_NAME_,ROW_ID_279,ID_GIS,CITY_NAME2,Id,dzcode_1,coord_long,coord_lat,pos_x,pos_y,cityname_c,cityname_e,cpop2000,cpop2010,upop2000,upop2010,cityclass,Area_km2,Shape_Length,Shape_Area,Cohesion,nCohesion,Cohesion_km,Proximity,nProximity,Spin,nSpin,Range,nRange
210400,173,1,2086,210,2104,Fushun,37,9964,Fushun,4994,2104,123.93,41.81,9195,3155,"鎶氶『甯?,Fushun""",226.029,213.81,161.6393,153.1774,4,0,291.3167007,89075.23801,291316700.7,11120.52661,0.784012328,11.12052661,8261.136044,0.777099665,83390455.72,0.555992799,32303.03035,0.596203451
370500,198,1,2269,245,3705,Dongying,131,10010,Dongying,6963,3705,118.67,37.43,8437,4215,"涓滆惀�?,Dongying""",179.3171,203.53,86.5462,122.1644,4,0,292.2434843,109790.4768,292243484.3,11329.03012,0.770806274,11.32903012,8381.434097,0.767163424,80975376.69,0.574396774,29398.28619,0.656153522
340500,27,1,227,30,3405,Ma'anshan,95,9776,Ma'anshan,9571,3405,118.5,31.7,8518,5480,椹瀺灞卞競,Maanshan,119.6916,136.6,60.2528,93.9447,3,293.5882771,104926.4096,293588277.1,13598.13633,0.643658513,13.59813633,10155.45955,0.634605131,132477514,0.352709106,42443.83939,0.455522415
441300,11,1,71,12,4413,Huizhou,196,9811,Huizhou,11832,4413,114.4,23.04,7849,7419,"鎯犲窞甯?,Huizhou""",321.6075,459.7002,166.2175,284.3738,4,0,296.2742788,116498.6681,296274278.8,11284.92004,0.779137383,11.28492004,8211.660699,0.78840575,80807588.55,0.583528315,33178.64714,0.585387387
320800,139,1,1665,173,3208,Huai'an,74,9927,Huai'an,8746,3208,119.02,33.56,8575,5063,"娣畨甯?,Huaian""",503.8231,479.99,144.8492,243.8667,4,0,309.7703492,73031.53425,309770349.2,9322.138605,0.964428244,9.322138605,6818.31728,0.970904515,53230727.09,0.926184649,24834.38846,0.799689718
520100,74,1,1255,89,5201,Guiyang,240,9843,Guiyang,11049,5201,106.63,26.65,6297,6644,"璐甸槼甯?,Guiyang""",371.8449,432.4561,227.4712,293.2285,4,0,323.1573145,107683.1583,323157314.5,10828.28019,0.848033608,10.82828019,7902.731461,0.855585814,75532499.96,0.680926542,35673.11305,0.568618577
150100,183,1,2142,221,1501,Huhehaote,25,9976,Hohhot,5476,1501,111.73,40.83,7238,3525,"鍛煎拰娴╃壒�?,Hohhot""",239.2895,286.66,122.2175,179.0682,4,0,348.3794585,83462.96943,348379458.5,10043.97243,0.949262472,10.04397243,7382.762376,0.950913875,63486849.61,0.873351147,29800.30585,0.706741523
321000,149,1,1804,183,3210,Yangzhou,76,9937,Yangzhou,9189,3210,119.4,32.4,8668,5311,"鎵窞甯?,Yangzhou""",458.8554,445.98,195.9025,253.0918,4,0,349.4969032,81812.75265,349496903.2,10367.32124,0.921129442,10.36732124,7582.293181,0.927373961,67227038.35,0.82740756,27433.28552,0.768951417
321100,150,1,1813,184,3211,Zhenjiang,77,9938,Zhenjiang,9243,3211,119.45,32.2,8681,5354,"闀囨睙�?,Zhenjiang""",284.4856,311.34,143.4466,192.9892,4,0,354.791813,98050.26619,354791813,12586.42079,0.764451789,12.58642079,9357.017237,0.757152167,106021223.4,0.532599691,34862.6474,0.609651281
371300,204,1,2306,251,3713,Linyi,139,10016,Linyi,8216,3713,118.35,35.05,8427,4745,"涓存矀�?,Linyi""",994.2652,1003.94,278.6531,452.293,5,0,356.6871235,90250.26159,356687123.5,10546.2329,0.914769996,10.5462329,7702.871454,0.922199474,69594278.97,0.815706689,29792.58576,0.715303874
320300,147,1,1774,181,3203,Xuzhou,69,9935,Xuzhou,8537,3203,117.18,34.27,8234,4933,"寰愬窞甯?,Xuzhou""",891.3965,858.05,298.1759,456.15,5,0,387.4754537,77663.81114,387475453.7,10196.73857,0.986112279,10.19673857,7499.364246,0.987259802,63807475.55,0.966479762,26984.91481,0.823106641
150200,180,1,2128,218,1502,Baotou,26,9973,Baotou,5566,1502,109.83,40.65,6927,3567,"鍖呭ご甯?,Baotou""",225.4439,265.04,154.9075,210.6757,4,0,414.2776568,97578.3063,414277656.8,11762.4655,0.883919972,11.7624655,8600.106911,0.890175649,88662331.98,0.743656696,36801.34974,0.624075406
640100,184,1,2146,222,6401,Yinchuan,273,9987,Yinchuan,6550,6401,106.3,38.44,6330,4044,"閾跺窛甯?,Yinchuan""",117.7613,199.3088,65.4261,144.5405,4,0,423.1218215,98893.57971,423121821.5,11359.72081,0.924976305,11.35972081,8253.27127,0.937433343,79901203.89,0.842814953,32528.25946,0.713554165
330600,259,1,3187,340,3306,Shaoxing,85,10105,Shaoxing,10136,3306,120.57,30,8937,5816,"缁嶅叴甯?,Shaoxing""",430.4241,491.22,209.535,287.7624,4,0,427.2803968,113625.3469,427280396.8,11744.21955,0.899079047,11.74421955,8567.459093,0.90748248,89174128.68,0.762595477,36813.03019,0.633592425
130100,85,1,1384,106,1301,Shijiazhuang,3,9860,Shijiazhuang,6714,1301,114.52,38.05,7722,4125,鐭冲搴勫競,Shijiazhuang,924.1186,1016.38,323.8859,514.5133,6,438.6323926,93377.65227,438632392.6,11510.73977,0.929421401,11.51073977,8426.999922,0.934783774,82944311.23,0.841655232,32283.23153,0.732029207
360100,156,1,1837,190,3601,Nanchang,116,9944,Nanchang,10524,3601,115.85,28.68,8071,6178,"鍗楁槍甯?,Nanchang""",433.1668,504.2565,211.5437,331.3235,5,0,452.9693864,90046.9036,452969386.4,11330.62908,0.95950216,11.33062908,8291.640264,0.965445535,79078210.42,0.911658427,29829.29119,0.805093928
450100,70,1,1206,83,4501,Nanning,205,9837,Nanning,11895,4501,108.35,22.84,6619,7479,"鍗楀畞甯?,Nanning""",322.169,666.16,178.5749,357.8333,5,0,456.7113688,84834.41888,456711368.8,11358.12717,0.961124699,11.35812717,8353.06102,0.962296845,80760665.47,0.900040527,33164.41353,0.727115912
140100,221,1,2650,268,1401,Taiyuan,14,10033,Taiyuan,6860,1401,112.55,37.87,7389,4176,"澶師甯?,Taiyuan""",334.4392,420.16,275.5726,346.7987,5,0,490.7717944,111189.7977,490771794.4,13546.79582,0.835350556,13.54679582,9901.156879,0.841564991,120983194,0.645616589,42860.32469,0.583229389
350100,34,1,295,37,3501,Fuzhou,107,9783,Fuzhou,11146,3501,119.3,26.08,8781,6694,"绂忓窞甯?,Fuzhou2""",638.6015,711.537,335.9051,440.8076,5,0,507.3966259,114605.1648,507396625.9,14015.7863,0.820959767,14.0157863,10209.829,0.829829985,131595424.3,0.613658731,46857.30044,0.542439844
331000,260,1,3199,341,3310,Taizhou,89,10106,Taizhou,10582,3310,121.43,28.62,9133,6100,"鍙板窞甯?,Taizhou2""",515.3715,596.88,265.584,331.5319,5,0,514.534892,170196.5733,514534892,16648.15911,0.695996012,16.64815911,12140.85436,0.702735625,185534064.1,0.441378632,51782.03495,0.494291749
500100,33,1,282,36,5000,Chongqing,221,9782,Chongqing,10285,5001,108.4,30.82,6657,5738,"閲嶅簡甯?,Chongqing""",3051.276,2884.62,1009.551,1529.58,7,0,529.9952988,106316.6651,529995298.8,13827.45406,0.850470665,13.82745406,10130.2783,0.854768357,126952671.4,0.66443164,45274.28742,0.573772123
370100,200,1,2284,247,3701,Jinan,127,10012,Jinan,7421,3701,117,36.63,8165,4414,"娴庡崡甯?,JiNan""",592.1891,681.4,333.4482,439.2922,5,0,530.7844127,103964.1261,530784412.7,13673.91071,0.860660546,13.67391071,10078.96594,0.859759349,122837971.7,0.6877105,40943.01339,0.63494241
530100,246,1,2908,323,5301,Kunming,242,10088,Kunming,11431,5301,102.73,25.05,5510,6951,"鏄嗘槑甯?,Kunming""",578.1294,643.2,317.638,433.7798,5,0,543.9793327,107764.5172,543979332.7,13939.86395,0.854669525,13.93986395,10196.49304,0.860348047,127175423.4,0.680768323,41526.70832,0.633751138
370600,210,1,2413,257,3706,Yantai,132,10022,Yantai,6981,3706,121.43,37.45,8907,4163,"鐑熷彴甯?,Yantai""",663.5735,696.82,303.6902,385.1425,5,0,558.0728246,165509.8888,558072824.6,18554.6435,0.65036682,18.5546435,13117.93511,0.677350981,240711069.1,0.368990296,62798.32176,0.424475334
210200,171,1,1924,208,2102,Dalian,35,9962,Dalian,6348,2102,121.62,38.92,8901,3837,"澶ц繛�?,Dalian""",589.3692,669.04,373.4718,497.914,5,0,558.2608223,185984.6124,558260822.3,17424.42358,0.692668933,17.42442358,13120.09246,0.677353664,202769927.4,0.438181196,55140.23051,0.483509551
330300,261,1,3378,342,3303,Wenzhou,82,10107,Wenzhou,10750,3303,120.64,27.95,8999,6262,"娓╁窞甯?,Wenzhou""",755.764,912.21,389.1314,602.2031,6,0,561.8963875,167593.6026,561896387.5,16268.13652,0.744313447,16.26813652,12141.21896,0.734344139,172007581.1,0.519910733,46658.69442,0.573258624
430100,126,1,1624,159,4301,Changsha,173,9913,Changsha,10655,4301,112.93,28.23,7517,6301,"闀挎矙�?,Changsha""",613.8719,704.41,274.3826,476.5918,5,0,586.3151887,111935.465,586315188.7,13009.85058,0.950733545,13.00985058,9500.043966,0.958680209,104118571,0.89623743,37360.29214,0.731324913
650100,244,1,2858,309,6501,Wulumuqi,278,10074,"-""""rmqi",4221,6501,87.62,43.82,3475,2479,"涔岄瞾鏈ㄩ綈�?,Urumqi""",208.1834,311.028,173.8876,286.5395,4,0,597.039197,117033.1945,597039197,13488.6386,0.925334719,13.4886386,9863.246948,0.931784153,114114870.5,0.832684987,36230.99744,0.760985166
230100,90,1,1437,112,2301,Haerbin,55,9866,Harbin,3622,2301,126.68,45.75,9487,2235,鍝堝皵婊ㄥ競,Harbin,941.3359,1063.597,537.0174,650.1848,6,685.5126642,131038.8392,685512664.2,15081.08963,0.886830404,15.08108963,10992.75862,0.895849084,145900505.9,0.747788559,48029.45987,0.615113272
320600,142,1,1706,176,3206,Nantong,72,9930,Nantong,9439,3206,120.88,31.98,8947,5376,鍗楅€氬�?Nantong,751.2919,728.28,251.9791,406.4388,,5,708.8146407,165835.2661,708814640.7,17069.88809,0.796711745,17.06988809,12355.79956,0.810455717,188428481.2,0.598695872,52984.62826,0.566984919
370200,205,1,2315,252,3702,Qingdao,128,10017,Qingdao,7709,3702,120.38,36.07,8760,4487,"闈掑矝甯?,Qingdao""",749.4194,871.51,428.3674,573.5439,6,0,734.0049218,154700.2731,734004921.8,17068.44135,0.810813882,17.06844135,12564.09274,0.811058457,188305229.7,0.620378477,48884.47744,0.625364996
442000,59,1,1038,71,4420,Zhongshan,203,9825,Zhongshan,11976,4420,113.39,22.5,7648,7544,"涓北甯?,Zhongshan""",236.3322,312.0884,143.4251,274.0994,4,0,738.4058903,173897.693,738405890.3,15542.45574,0.89308643,15.54245574,11458.87693,0.891947568,149783672.7,0.784604526,41273.54118,0.742900933
220100,164,1,1863,198,2201,Changchun,48,9952,Changchun,4205,2201,125.32,43.9,9345,2668,"闀挎槬�?,Changchun""",713.5439,767.71,355.274,425.8161,5,0,744.3155334,135063.4904,744315533.4,14761.47185,0.94409225,14.76147185,10831.00564,0.947422215,136172399.5,0.869937644,41417.27104,0.743279441
230600,89,1,1427,110,2306,Daqing,60,9864,Daqing,3398,2306,125.03,46.58,9211,2096,"澶у簡�?,Daqing""",257.8051,290.4532,138.6842,184.6892,4,0,758.3495551,167041.7432,758349555.1,16341.20011,0.860827879,16.34120011,11795.21297,0.878137929,173671497,0.694961939,61821.19522,0.502634599
320400,138,1,1658,172,3204,changzhou,70,9926,Changzhou,9439,3204,119.95,31.78,8782,5438,"甯稿窞甯?,Changzhou""",377.627,459.2,203.7352,290.097,4,0,779.4612465,143781.8277,779461246.5,15833.55843,0.900708557,15.83355843,11578.33928,0.906953032,158975262.8,0.780342225,47272.92387,0.666407473
340100,22,1,209,25,3401,Hefei,91,9771,Hefei,9403,3401,117.25,31.83,8286,5469,"鍚堣偉甯?,Hefei""",446.7384,570.2,196.4008,388.7273,5,0,853.9377239,139392.2388,853937723.9,16219.92827,0.92030064,16.21992827,11866.20492,0.926264587,164701009.7,0.825182615,46610.31306,0.707434343
330200,257,1,3017,338,3302,Ningbo,81,10103,Ningbo,10204,3302,121.55,29.88,9123,5822,"瀹佹尝甯?,Ningbo""",596.3362,760.57,332.3736,519.5162,6,0,908.787523,162032.0973,908787523,17480.46456,0.88093479,17.48046456,12723.53169,0.891163328,194455642.7,0.743809871,52980.89588,0.642047175
410100,112,1,1548,138,4101,Zhengzhou,144,9892,Zhengzhou,8369,4101,113.62,34.75,7596,4861,"閮戝窞甯?,Zhengzhou""",665.6759,862.6505,366.4517,547.7495,6,0,916.5176161,186826.0376,916517616.1,17366.68389,0.890469529,17.36668389,12622.33279,0.902120572,192474482.3,0.757857911,56807.64517,0.601338044
320200,146,1,1762,180,3202,Wuxi,68,9934,Wuxi,9835,3202,120.3,31.57,8851,5477,"鏃犻敗甯?,Wuxi""",508.6586,637.26,296.2969,448.1903,5,0,941.4401086,183863.0146,941440108.6,16734.36233,0.936596939,16.73436233,12255.40421,0.941678192,175567517.8,0.853431482,48249.18645,0.717565273
510100,226,1,2676,273,5101,Chengdu,222,10038,Chengdu,9937,5101,104.07,30.67,5850,5740,"鎴愰兘甯?,Chengdu""",1110.853,1404.762,596.7819,923.7015,6,0,982.7092676,183424.0109,982709267.6,18167.17033,0.881436015,18.16717033,13188.04795,0.894058246,207729528.8,0.75291673,50857.06914,0.695530624
610100,191,1,2217,239,6101,Xi'an,250,10004,Xi'an,8561,6101,108.93,34.27,6764,4977,"瑗垮畨甯?,XiAn""",727.4832,846.7837,408.4759,584.2704,6,0,991.1187275,178431.3346,991118727.5,18209.53979,0.883139734,18.20953979,13237.11019,0.894547614,212329020.7,0.742910433,59431.8631,0.597721057
210100,179,1,2120,216,2101,Shenyang,34,9970,Shenyang,4994,2101,123.43,41.8,9115,3169,"娌堥槼甯?,Shenyang""",720.3717,810.62,506.6072,624.77,6,0,1099.253352,182972.5817,1099253352,18295.96075,0.925676489,18.29596075,13404.10001,0.930347178,209693938.4,0.834318846,50652.44547,0.7385902
320100,141,1,1689,175,3201,Nanjing,67,9929,Nanjing,9347,3201,118.78,32.07,8562,5394,"鍗椾含甯?,Nanjing""",612.6165,800.468,435.528,623.8186,6,0,1339.367554,284011.9385,1339367554,22299.46291,0.83834164,22.29946291,16085.1361,0.855773732,317508376,0.67137431,75175.60713,0.549323277
420100,120,1,1599,152,4201,Wuhan,161,9906,Wuhan,9984,4201,114.3,30.6,7757,5771,"姝︽眽甯?,Wuhan""",831.27,978.5392,678.7482,754.1527,6,0,1396.985812,249082.6032,1396985812,20403.97382,0.9357219,20.40397382,14893.54735,0.943912314,259044308.7,0.858297944,58102.09447,0.725870704
440300,55,1,912,66,4403,Shenzhen,188,9820,Shenzhen,11976,4403,114.07,22.55,7787,7528,"娣卞湷甯?,Shenzhen""",700.8831,1035.838,648.034,1035.838,7,0,1410.319099,241378.4948,1410319099,23320.67464,0.822589454,23.32067464,17178.51011,0.822255909,355440590.2,0.631495845,63348.90461,0.668920712
330100,252,1,2950,333,3301,Hangzhou,80,10098,Hangzhou,10136,3301,120.1,30.23,8844,5775,"鏉窞甯?,Hangzhou""",687.8722,870.04,403.3397,637.265,6,0,1511.593377,290223.0757,1511593377,21640.44073,0.917734256,21.64044073,15747.31301,0.928634544,290861886.4,0.827119568,61709.33624,0.710921542
440600,52,1,872,62,4406,Foshan,191,9808,Foshan,11976,4406,113.12,23.02,7589,7433,"浣涘北甯?,Foshan""",533.7709,719.4311,400.6681,677.1895,6,0,1728.519554,268823.5719,1728519554,25038.76382,0.848183498,25.03876382,18329.0083,0.853162946,408471355.5,0.67349259,73776.21423,0.63588099
441900,51,1,859,61,4419,dongguan,202,9807,Dongguan,11976,4419,113.76,23,7720,7433,"涓滆帪甯?,Dongguan""",644.5777,822.0237,387.0036,727.1322,6,0,1857.870962,309930.4447,1857870962,25667.4589,0.857808711,25.6674589,18729.37301,0.865602175,415466030.2,0.711705232,75651.15727,0.642905671
440100,9,1,59,10,4401,Guangzhou,186,9809,Guangzhou,11976,4401,113.27,23.13,7619,7408,"骞垮窞甯?,Guangzhou""",994.2022,1270.08,809.0976,1064.141,7,0,2262.592277,376901.0532,2262592277,30714.95876,0.791077017,30.71495876,22188.99838,0.80630482,619859359.3,0.58094266,98107.55509,0.547086196
120100,242,1,2752,294,1200,Tianjin,2,10059,Tianjin,6404,1201,117.2,39.12,8159,3862,"澶╂触甯?,Tianjin""",984.8731,1293.82,708.9812,1027.789,7,0,2343.064803,455004.4985,2343064803,31801.0421,0.777528563,31.8010421,22886.28923,0.795519029,656600264.3,0.567941205,101443.421,0.538422652
320500,144,1,1735,178,3205,Suzhou,71,9932,Suzhou,9835,3205,120.58,31.3,8908,5531,"鑻忓窞甯?,Suzhou1""",679.2239,1046.6,387.7281,732.9514,6,0,2402.515784,347148.4567,2402515784,29203.03676,0.857374699,29.20303676,21518.55219,0.856749543,544288286.5,0.702517898,81140.02452,0.681636832
110100,32,1,262,35,1100,Beijing,1,9781,Beijing,5999,1101,116.42,39.93,8017,3692,"鍖椾含甯?,Beijing""",1356.919,1961.2,1052.246,1685.869,7,0,2681.015356,359480.7824,2681015356,28848.81228,0.91682673,28.84881228,20982.50845,0.92816684,519104920.1,0.821985749,85402.53327,0.68412263
310100,213,1,2490,260,3100,Shanghai,66,10025,Shanghai,9835,3101,121.48,31.23,9076,5528,"涓婃捣甯?,Shanghai""",1640.773,2301.915,1448.992,2055.51,7,0,3799.776478,477031.2874,3799776478,34600.32135,0.910048308,34.60032135,25180.74815,0.920755242,749642806.6,0.80672182,97989.36772,0.709831273
